"DELIVERY_CUSTOMER","IFSAPP.CUST_ORD_CUSTOMER_API.GET_NAME(DELIVERY_CUSTOMER)","INVOICE_ID","SERIES_ID","INVOICE_NO","ITEM_ID","CATALOG_NO","DESCRIPTION","CONTRACT","IFSAPP.SALES_PART_API.GET_SALES_PART_REBATE_GROUP(CONTRACT,CATALOG_NO)","INVOICED_QTY","SALE_UM","NULL","PRICE_UM","DECODE(ORDER_NO,NULL,SALE_UNIT_PRICE*(CURR_RATE/DIV_FACTOR),DECODE(CHARGE_GROUP,NULL,NVL(SALE_UNIT_PRICE*(CURR_RATE/DIV_FACTOR),","INVOICE_DATE","NET_DOM_AMOUNT","IFSAPP.COMPANY_FINANCE_API.GET_CURRENCY_CODE(COMPANY)","IFSAPP.CUSTOMER_ORDER_INV_ITEM_API.GET_CONDITION_CODE(COMPANY,INVOICE_ID,ITEM_ID)","IFSAPP.CONDITION_CODE_API.GET_DESCRIPTION(IFSAPP.CUSTOMER_ORDER_INV_ITEM_API.GET_CONDITION_CODE(COMPANY,INVOICE_ID,ITEM_ID))","ORDER_NO","IFSAPP.CUSTOMER_ORDER_API.GET_AGREEMENT_ID(ORDER_NO)","IFSAPP.CUST_ORD_CUSTOMER_API.GET_CUST_GRP(DELIVERY_CUSTOMER)","CATALOG_GROUP","DECODE(LINE_NO,NULL,(DECODE(ORDER_NO,NULL,IFSAPP.CUST_ORD_CUSTOMER_ADDRESS_API.GET_REGION_CODE(DELIVERY_CUSTOMER,IFSAPP.RETURN_M","DECODE(LINE_NO,NULL,(DECODE(ORDER_NO,NULL,IFSAPP.CUST_ORD_CUSTOMER_ADDRESS_API.GET_DISTRICT_CODE(DELIVERY_CUSTOMER,IFSAPP.RETURN","DECODE(ORDER_NO,NULL,IFSAPP.CUST_ORD_CUSTOMER_API.GET_MARKET_CODE(DELIVERY_CUSTOMER),IFSAPP.CUSTOMER_ORDER_API.GET_MARKET_CODE(O","DECODE(LINE_NO,NULL,(DECODE(ORDER_NO,NULL,IFSAPP.CUSTOMER_INFO_ADDRESS_API.GET_COUNTRY_CODE(DELIVERY_CUSTOMER,IFSAPP.RETURN_MATE","DECODE(ORDER_NO,NULL,IFSAPP.CUST_ORD_CUSTOMER_API.GET_SALESMAN_CODE(DELIVERY_CUSTOMER),IFSAPP.CUSTOMER_ORDER_API.GET_SALESMAN_CO","DECODE(ORDER_NO,NULL,IFSAPP.RETURN_MATERIAL_API.GET_RETURN_APPROVER_ID(RMA_NO),IFSAPP.CUSTOMER_ORDER_API.GET_AUTHORIZE_CODE(ORDE","IFSAPP.CUSTOMER_ORDER_LINE_API.GET_PRICE_LIST_NO(ORDER_NO,LINE_NO,RELEASE_NO,LINE_ITEM_NO)","PARTY","PARTY_TYPE","IDENTITY","IFSAPP.CUST_ORD_CUSTOMER_API.GET_NAME(IDENTITY)","PRICE_ADJUSTMENT","COMPANY","PRICE_CONV"
"PHA481","HEALTH GUARD PHARMACY LTD","862535","INV","289633","5","CFL107","Futop Cream 5gm","GSH1N","","6","TUB","","TUB","719.95","7/16/2026","4319.7","LKR","","","C238860","","PHARMACIES","ADCOCK","","","","LK","","GEMABE050","HEALTH","","Customer","PHA481","HEALTH GUARD PHARMACY LTD","FALSE","GSH1","1"
"PHA481","HEALTH GUARD PHARMACY LTD","862535","INV","289633","6","BLACK","GS TAPEIT (Special Kinesiology Muscle Tape) (5cmx5m)-BLACK","GSH1N","","4","PCS","","PCS","1881.27","7/16/2026","7525.08","LKR","","","C238860","","PHARMACIES","SPOL SALES","","","","LK","","GEMABE050","HEALTH","","Customer","PHA481","HEALTH GUARD PHARMACY LTD","FALSE","GSH1","1"
"PHA481","HEALTH GUARD PHARMACY LTD","862535","INV","289633","7","CFL134","Rifresh Face Wash 100gm","GSH1N","","3","TUB","","TUB","2910.06","7/16/2026","8730.18","LKR","","","C238860","","PHARMACIES","ADCOCK","","","","LK","","GEMABE050","HEALTH","","Customer","PHA481","HEALTH GUARD PHARMACY LTD","FALSE","GSH1","1"
"PHA481","HEALTH GUARD PHARMACY LTD","862535","INV","289633","8","CFL131","Rovate Lotion 30ml","GSH1N","","16","BOT","","BOT","571","7/16/2026","9136","LKR","","","C238860","","PHARMACIES","ADCOCK","","","","LK","","GEMABE050","HEALTH","","Customer","PHA481","HEALTH GUARD PHARMACY LTD","FALSE","GSH1","1"
"PHA481","HEALTH GUARD PHARMACY LTD","862535","INV","289633","9","PUL129","Tascit Tab 30's","GSH1N","","6","BOT","","BOT","1935","7/16/2026","11610","LKR","","","C238860","","PHARMACIES","UL SALE","","","","LK","","GEMABE050","HEALTH","","Customer","PHA481","HEALTH GUARD PHARMACY LTD","FALSE","GSH1","1"
"PHA481","HEALTH GUARD PHARMACY LTD","862535","INV","289633","10","PIC002","Thermoseal R.A. 50gm","GSH1N","","22","TUB","","TUB","518.86","7/16/2026","11414.92","LKR","","","C238860","","PHARMACIES","ICPA - SAL","","","","LK","","GEMABE050","HEALTH","","Customer","PHA481","HEALTH GUARD PHARMACY LTD","FALSE","GSH1","1"
"PHA481","HEALTH GUARD PHARMACY LTD","862535","INV","289633","11","GEN018","Rupoma Tab's 10mg (30's)","GSH1N","","1","PACKS","","PACKS","965.8","7/16/2026","965.8","LKR","","","C238860","","PHARMACIES","GENPHAMA","","","","LK","","GEMABE050","HEALTH","","Customer","PHA481","HEALTH GUARD PHARMACY LTD","FALSE","GSH1","1"
"PHA481","HEALTH GUARD PHARMACY LTD","862535","INV","289633","12","PIC010","Hexigel 15gm","GSH1N","","25","TUB","","TUB","385.6","7/16/2026","9640","LKR","","","C238860","","PHARMACIES","ICPA - SAL","","","","LK","","GEMABE050","HEALTH","","Customer","PHA481","HEALTH GUARD PHARMACY LTD","FALSE","GSH1","1"
"SUNDRY DEBTORS","Sundry Debtors","862550","INV","289639","1","CEN128-F","Losatrust 50mg 100's-(FG)","GSH1N","","1","PACKS","","PACKS","0","7/16/2026","0","LKR","","","C239164","","SUNDRY","CENTAUR PH","","","SUNDRY","LK","","GEMABE050","","","Customer","SUNDRY DEBTORS","Sundry Debtors","FALSE","GSH1","1"
"SUNDRY DEBTORS","Sundry Debtors","862550","INV","289639","2","PUN215-SA","Cilacar Tab's 5mg (30's) (SAMPLE)","GSH1N","","1","PACKS","","PACKS","0","7/16/2026","0","LKR","","","C239164","","SUNDRY","ARR U (A)","","","SUNDRY","LK","","GEMABE050","","","Customer","SUNDRY DEBTORS","Sundry Debtors","FALSE","GSH1","1"
"SUNDRY DEBTORS","Sundry Debtors","862550","INV","289639","3","PBL147-L-F","Flamil Analgesic Cream 30g (1's) (FG)","GSH1N","","1","PACKS","","PACKS","0","7/16/2026","0","LKR","","","C239164","","SUNDRY","BL LOCAL","","","SUNDRY","LK","","GEMABE050","","","Customer","SUNDRY DEBTORS","Sundry Debtors","FALSE","GSH1","1"
"SUNDRY DEBTORS","Sundry Debtors","862550","INV","289639","4","FDN122-F","Srimet SR 500mg-100's-(FG)","GSH1N","","1","PACKS","","PACKS","0","7/16/2026","0","LKR","","","C239164","","SUNDRY","FREDAN PHA","","","SUNDRY","LK","","GEMABE050","","","Customer","SUNDRY DEBTORS","Sundry Debtors","FALSE","GSH1","1"
"SUNDRY DEBTORS","Sundry Debtors","862551","INV","289640","1","FDN137-F","Telzi 40mg 30's-(FG)","GSH1N","","1","PACKS","","PACKS","0","7/16/2026","0","LKR","","","C239163","","SUNDRY","FREDAN PHA","","","SUNDRY","LK","","GEMABE050","","","Customer","SUNDRY DEBTORS","Sundry Debtors","FALSE","GSH1","1"
"SUNDRY DEBTORS","Sundry Debtors","862552","INV","289641","1","ALP024-F","BIO BALANCE COLLAGEN- VITAMIN C SUPER SERUM 30ml (FG)","GSH1N","","3","PACKS","","PACKS","0","7/16/2026","0","LKR","","","C239162","","SUNDRY","ALP","","","SUNDRY","LK","","GEMABE050","","","Customer","SUNDRY DEBTORS","Sundry Debtors","FALSE","GSH1","1"
"SUNDRY DEBTORS","Sundry Debtors","862553","INV","289642","1","NLL07-F","Vitamax Tab's (30's) (FG)","GSH1N","","8","PACKS","","PACKS","0","7/16/2026","0","LKR","","","C239153","","SUNDRY","ARRA4","","","SUNDRY","LK","","GEMABE050","","","Customer","SUNDRY DEBTORS","Sundry Debtors","FALSE","GSH1","1"
"SUNDRY DEBTORS","Sundry Debtors","862553","INV","289642","2","NLL02-F","Vitamax Women Tab's (30's) (FG)","GSH1N","","8","PACKS","","PACKS","0","7/16/2026","0","LKR","","","C239153","","SUNDRY","ARRA4","","","SUNDRY","LK","","GEMABE050","","","Customer","SUNDRY DEBTORS","Sundry Debtors","FALSE","GSH1","1"
"SUNDRY DEBTORS","Sundry Debtors","862553","INV","289642","3","NLL09-F","Bonex-D Tab's (30's) (FG)","GSH1N","","8","PACKS","","PACKS","0","7/16/2026","0","LKR","","","C239153","","SUNDRY","ARRA4","","","SUNDRY","LK","","GEMABE050","","","Customer","SUNDRY DEBTORS","Sundry Debtors","FALSE","GSH1","1"
"SUNDRY DEBTORS","Sundry Debtors","862553","INV","289642","4","NLL06-F","Nucal-Z Tab's (30's) (FG)","GSH1N","","8","PACKS","","PACKS","0","7/16/2026","0","LKR","","","C239153","","SUNDRY","ARRA4","","","SUNDRY","LK","","GEMABE050","","","Customer","SUNDRY DEBTORS","Sundry Debtors","FALSE","GSH1","1"
"SUNDRY DEBTORS","Sundry Debtors","862553","INV","289642","5","NLL10-F","Triomega 3-6-9 Softgel Cap's (60's) (FG)","GSH1N","","8","PACKS","","PACKS","0","7/16/2026","0","LKR","","","C239153","","SUNDRY","ARRA4","","","SUNDRY","LK","","GEMABE050","","","Customer","SUNDRY DEBTORS","Sundry Debtors","FALSE","GSH1","1"
"SUNDRY DEBTORS","Sundry Debtors","862553","INV","289642","6","NLL11-F","Normega 1000 Softgel Cap's (30's) (FG)","GSH1N","","8","PACKS","","PACKS","0","7/16/2026","0","LKR","","","C239153","","SUNDRY","ARRA4","","","SUNDRY","LK","","GEMABE050","","","Customer","SUNDRY DEBTORS","Sundry Debtors","FALSE","GSH1","1"
"SUNDRY DEBTORS","Sundry Debtors","862553","INV","289642","7","NLL04-F","Bio Grow Syrup 120ml (1's) (FG)","GSH1N","","8","BOT","","BOT","0","7/16/2026","0","LKR","","","C239153","","SUNDRY","ARRA4","","","SUNDRY","LK","","GEMABE050","","","Customer","SUNDRY DEBTORS","Sundry Debtors","FALSE","GSH1","1"
"SUNDRY DEBTORS","Sundry Debtors","862553","INV","289642","8","NLL05-F","Fero Syrup 120ml (1's) (FG)","GSH1N","","8","BOT","","BOT","0","7/16/2026","0","LKR","","","C239153","","SUNDRY","ARRA4","","","SUNDRY","LK","","GEMABE050","","","Customer","SUNDRY DEBTORS","Sundry Debtors","FALSE","GSH1","1"
"SUNDRY DEBTORS","Sundry Debtors","862553","INV","289642","9","NLL12-F","Femrose 500 Softgel Cap's (60's) (FG)","GSH1N","","8","PACKS","","PACKS","0","7/16/2026","0","LKR","","","C239153","","SUNDRY","ARRA4","","","SUNDRY","LK","","GEMABE050","","","Customer","SUNDRY DEBTORS","Sundry Debtors","FALSE","GSH1","1"
"SUNDRY DEBTORS","Sundry Debtors","862553","INV","289642","10","NLL08-F","Gluta Fair Cap's (30's) (FG)","GSH1N","","8","PACKS","","PACKS","0","7/16/2026","0","LKR","","","C239153","","SUNDRY","ARRA4","","","SUNDRY","LK","","GEMABE050","","","Customer","SUNDRY DEBTORS","Sundry Debtors","FALSE","GSH1","1"
"SUNDRY DEBTORS","Sundry Debtors","862554","INV","289643","1","VIR004-F","CLASIPRO (Bacillus Clausii Spores Suspension) 5ml (10's) - (FG)","GSH1N","","2","PACKS","","PACKS","0","7/16/2026","0","LKR","","","C239151","","SUNDRY","VIRCW","","","SUNDRY","LK","","GEMABE050","","","Customer","SUNDRY DEBTORS","Sundry Debtors","FALSE","GSH1","1"
"SUNDRY DEBTORS","Sundry Debtors","862555","INV","289644","1","ALP015-F","NUTRIGROW ANTI HAIR LOSS & FASTER HAIR GROWTH MITOGENIX SERUM + SHAMPOO FOR DRY&NORMALHAIR , 180 ML+330 ML-(FG)","GSH1N","","1","PCS","","PCS","0","7/16/2026","0","LKR","","","C239150","","SUNDRY","ALP","","","SUNDRY","LK","","GEMABE050","","","Customer","SUNDRY DEBTORS","Sundry Debtors","FALSE","GSH1","1"
"SUNDRY DEBTORS","Sundry Debtors","862555","INV","289644","2","ALP013-F","ACNEVIT ANTI ACNE CLEANSING GEL, 200 ML-(FG)","GSH1N","","1","PCS","","PCS","0","7/16/2026","0","LKR","","","C239150","","SUNDRY","ALP","","","SUNDRY","LK","","GEMABE050","","","Customer","SUNDRY DEBTORS","Sundry Debtors","FALSE","GSH1","1"
"SUNDRY DEBTORS","Sundry Debtors","862556","INV","289645","1","SWISS03-F","Roswiss Tab's 10mg (100's) (FG)","GSH1N","","1","PACKS","","PACKS","0","7/16/2026","0","LKR","","","C239148","","SUNDRY","ARRB2S","","","SUNDRY","LK","","GEMABE050","","","Customer","SUNDRY DEBTORS","Sundry Debtors","FALSE","GSH1","1"
"STAFF RECEIVABLE","STAFF RECEIVABLE","862557","INV","289646","1","CEN128","Losatrust 50mg 100's","GSH1N","","2","PACKS","","PACKS","621.58","7/16/2026","1243.16","LKR","","","C239147","","STAFF RECE","CENTAUR PH","","","","LK","","GEMABE050","","","Customer","STAFF RECEIVABLE","STAFF RECEIVABLE","FALSE","GSH1","1"
"STAFF RECEIVABLE","STAFF RECEIVABLE","862557","INV","289646","2","CEN126","Losatrust 25mg 100's","GSH1N","","9","PACKS","","PACKS","444.44","7/16/2026","3999.96","LKR","","","C239147","","STAFF RECE","CENTAUR PH","","","","LK","","GEMABE050","","","Customer","STAFF RECEIVABLE","STAFF RECEIVABLE","FALSE","GSH1","1"
"STAFF RECEIVABLE","STAFF RECEIVABLE","862557","INV","289646","3","PBL158","Belcid Tab's (100's)","GSH1N","","3","PACKS","","PACKS","880.8","7/16/2026","2642.4","LKR","","","C239147","","STAFF RECE","BL SALE","","","","LK","","GEMABE050","","","Customer","STAFF RECEIVABLE","STAFF RECEIVABLE","FALSE","GSH1","1"
"SUNDRY DEBTORS","Sundry Debtors","862558","INV","289647","1","PUN145-F","Vasolip 20mg Tab.100's-(FG)","GSH1N","","1","PACKS","","PACKS","0","7/16/2026","0","LKR","","","C239146","","SUNDRY","ARR U (A)","","","SUNDRY","LK","","GEMABE050","","","Customer","SUNDRY DEBTORS","Sundry Debtors","FALSE","GSH1","1"
"SUNDRY DEBTORS","Sundry Debtors","862559","INV","289648","1","PUL101","Enervon-C Film Cap 30's","GSH1N","","3","BOT","","BOT","0","7/16/2026","0","LKR","","","C239133","","SUNDRY","UL SALE","","","SUNDRY","LK","","GEMABE050","","","Customer","SUNDRY DEBTORS","Sundry Debtors","FALSE","GSH1","1"
"SUNDRY DEBTORS","Sundry Debtors","862560","INV","289649","1","PUN119-F","Dicloran Tab 50mg 100's-(FG)","GSH1N","","2","PACKS","","PACKS","0","7/16/2026","0","LKR","","","C239124","","SUNDRY","ARR U (A)","","","SUNDRY","LK","","GEMABE050","","","Customer","SUNDRY DEBTORS","Sundry Debtors","FALSE","GSH1","1"
"STAFF RECEIVABLE","STAFF RECEIVABLE","862561","INV","289650","1","VET01","KetoCid Veterinary Cleansing Shampoo 200ml (Ketoconazole+Cetrimide) (1's)","GSH1N","","1","BOT","","BOT","0","7/16/2026","0","LKR","","","C239121","","STAFF RECE","VET L","","","","LK","","GEMABE050","","","Customer","STAFF RECEIVABLE","STAFF RECEIVABLE","FALSE","GSH1","1"
"DIS049","Jayathu Distributors","862591","INV","289662","1","TIL14","AMINOPLUS Syrup 200ml (1's)","GSH1N","","33","BOT","","BOT","1202.07","7/16/2026","39668.31","LKR","","","C239166","","DISTRI","TIL HEALTH","","","DISTRI","LK","","GEMABE050","","","Customer","DIS049","Jayathu Distributors","FALSE","GSH1","1"
"DIS049","Jayathu Distributors","862592","INV","289663","1","PNQ047","Colospas Fibro Sachet 10's","GSH1N","","10","BOT","","BOT","1150.6","7/16/2026","11506","LKR","","","C239160","","DISTRI","NABIQASIM","","","DISTRI","LK","","GEMABE050","","","Customer","DIS049","Jayathu Distributors","FALSE","GSH1","1"
"DIS049","Jayathu Distributors","862592","INV","289663","2","AXD-809","Digital Arm Blood Pressure Monitor (with standard accessories)","GSH1N","","7","ITEM","","ITEM","8477.44","7/16/2026","59342.08","LKR","","","C239160","","DISTRI","ARRB7","","","DISTRI","LK","","GEMABE050","","","Customer","DIS049","Jayathu Distributors","FALSE","GSH1","1"
"DIS049","Jayathu Distributors","862593","INV","289664","1","CEN114","Amlotrust 5mg Tab 100's","GSH1N","","10","PACKS","","PACKS","606.96","7/16/2026","6069.6","LKR","","","C239113","","DISTRI","ARR C (B1)","","","DISTRI","LK","","GEMABE050","","","Customer","DIS049","Jayathu Distributors","FALSE","GSH1","1"
"DIS049","Jayathu Distributors","862593","INV","289664","2","CEN151","Atrest Tab's 0.5mg - (100's)","GSH1N","","28","PACKS","","PACKS","1197.22","7/16/2026","33522.16","LKR","","","C239113","","DISTRI","ARR C (B)","","","DISTRI","LK","","GEMABE050","","","Customer","DIS049","Jayathu Distributors","FALSE","GSH1","1"
"DIS049","Jayathu Distributors","862593","INV","289664","3","PUP001","Histavert 8-90's","GSH1N","","2","PACKS","","PACKS","1267.8","7/16/2026","2535.6","LKR","","","C239113","","DISTRI","PULSE","","","DISTRI","LK","","GEMABE050","","","Customer","DIS049","Jayathu Distributors","FALSE","GSH1","1"
"DIS049","Jayathu Distributors","862593","INV","289664","4","PUP002","Histavert 16-90's","GSH1N","","5","PACKS","","PACKS","1972.1","7/16/2026","9860.5","LKR","","","C239113","","DISTRI","PULSE","","","DISTRI","LK","","GEMABE050","","","Customer","DIS049","Jayathu Distributors","FALSE","GSH1","1"
"DIS049","Jayathu Distributors","862593","INV","289664","5","PNQ004","Kleen Enema Liquid 135ml","GSH1N","","181","BOT","","BOT","610.9","7/16/2026","110572.9","LKR","","","C239113","","DISTRI","NABIQASIM","","","DISTRI","LK","","GEMABE050","","","Customer","DIS049","Jayathu Distributors","FALSE","GSH1","1"
"DIS049","Jayathu Distributors","862593","INV","289664","6","PNQ027","Gynosporin Vaginal Tab's 500mg (1's)","GSH1N","","1","PACKS","","PACKS","180.5","7/16/2026","180.5","LKR","","","C239113","","DISTRI","NABIQASIM","","","DISTRI","LK","","GEMABE050","","","Customer","DIS049","Jayathu Distributors","FALSE","GSH1","1"
"DIS049","Jayathu Distributors","862593","INV","289664","7","PNQ037","Vagibact Cream 40gm","GSH1N","","20","TUB","","TUB","1654.8","7/16/2026","33096","LKR","","","C239113","","DISTRI","NABIQASIM","","","DISTRI","LK","","GEMABE050","","","Customer","DIS049","Jayathu Distributors","FALSE","GSH1","1"
"DIS049","Jayathu Distributors","862593","INV","289664","8","PUN102","Metrogyl Suspension 100ml","GSH1N","","9","BOT","","BOT","607.8","7/16/2026","5470.2","LKR","","","C239113","","DISTRI","ARR U (B)","","","DISTRI","LK","","GEMABE050","","","Customer","DIS049","Jayathu Distributors","FALSE","GSH1","1"
"DIS049","Jayathu Distributors","862593","INV","289664","9","PUN109","Nicardia Retard 10mg 100's","GSH1N","","33","PACKS","","PACKS","1127.7","7/16/2026","37214.1","LKR","","","C239113","","DISTRI","ARR U (B)","","","DISTRI","LK","","GEMABE050","","","Customer","DIS049","Jayathu Distributors","FALSE","GSH1","1"
"DIS049","Jayathu Distributors","862593","INV","289664","10","PUN110","Nicardia-XL-30mg 30's","GSH1N","","61","PACKS","","PACKS","1267.64","7/16/2026","77326.04","LKR","","","C239113","","DISTRI","ARRB2U","","","DISTRI","LK","","GEMABE050","","","Customer","DIS049","Jayathu Distributors","FALSE","GSH1","1"
"DIS049","Jayathu Distributors","862593","INV","289664","11","PUN112","Metrogyl Tab 400mg 100's","GSH1N","","35","PACKS","","PACKS","1764","7/16/2026","61740","LKR","","","C239113","","DISTRI","ARR U (B)","","","DISTRI","LK","","GEMABE050","","","Customer","DIS049","Jayathu Distributors","FALSE","GSH1","1"
"DIS049","Jayathu Distributors","862593","INV","289664","12","PUN192","Moviz Tab 100's 100mg","GSH1N","","12","PACKS","","PACKS","1408.7","7/16/2026","16904.4","LKR","","","C239113","","DISTRI","ARR U (B)","","","DISTRI","LK","","GEMABE050","","","Customer","DIS049","Jayathu Distributors","FALSE","GSH1","1"
"DIS049","Jayathu Distributors","862593","INV","289664","13","PUN206","Nebilol Tab's 5mg 100's","GSH1N","","16","PACKS","","PACKS","6008.2","7/16/2026","96131.2","LKR","","","C239113","","DISTRI","ARR U (B)","","","DISTRI","LK","","GEMABE050","","","Customer","DIS049","Jayathu Distributors","FALSE","GSH1","1"
"DIS049","Jayathu Distributors","862593","INV","289664","14","BEIGE","GS TAPEIT (Special Kinesiology Muscle Tape) (5cmx5m)-BEIGE","GSH1N","","1","PCS","","PCS","1859.5127","7/16/2026","1859.51","LKR","","","C239113","","DISTRI","SPOL SALES","","","DISTRI","LK","","GEMABE050","","","Customer","DIS049","Jayathu Distributors","FALSE","GSH1","1"
"DIS049","Jayathu Distributors","862593","INV","289664","15","NAVY BLUE","GS TAPEIT (Special Kinesiology Muscle Tape) (5cmx5m)-NAVY BLUE","GSH1N","","1","PCS","","PCS","1859.5127","7/16/2026","1859.51","LKR","","","C239113","","DISTRI","SPOL SALES","","","DISTRI","LK","","GEMABE050","","","Customer","DIS049","Jayathu Distributors","FALSE","GSH1","1"
"DIS049","Jayathu Distributors","862593","INV","289664","16","PNQ047","Colospas Fibro Sachet 10's","GSH1N","","15","BOT","","BOT","1150.6","7/16/2026","17259","LKR","","","C239113","","DISTRI","NABIQASIM","","","DISTRI","LK","","GEMABE050","","","Customer","DIS049","Jayathu Distributors","FALSE","GSH1","1"
"DIS049","Jayathu Distributors","862593","INV","289664","17","GEN005","Tricoderma Cream 10g (1's)","GSH1N","","8","TUB","","TUB","487.5","7/16/2026","3900","LKR","","","C239113","","DISTRI","GENPHAMA","","","DISTRI","LK","","GEMABE050","","","Customer","DIS049","Jayathu Distributors","FALSE","GSH1","1"
"DIS049","Jayathu Distributors","862593","INV","289664","18","GEN007","Cutisone Ointment 10g (1's)","GSH1N","","5","TUB","","TUB","406","7/16/2026","2030","LKR","","","C239113","","DISTRI","GENPHAMA","","","DISTRI","LK","","GEMABE050","","","Customer","DIS049","Jayathu Distributors","FALSE","GSH1","1"
"DIS049","Jayathu Distributors","862593","INV","289664","19","GEN015","Methipred 4 Tab's (45's)","GSH1N","","29","PACKS","","PACKS","554.49","7/16/2026","16080.21","LKR","","","C239113","","DISTRI","GENPHAMA","","","DISTRI","LK","","GEMABE050","","","Customer","DIS049","Jayathu Distributors","FALSE","GSH1","1"
"DIS049","Jayathu Distributors","862593","INV","289664","20","GEN013","Methipred 16 Tab's (20's)","GSH1N","","18","PACKS","","PACKS","680","7/16/2026","12240","LKR","","","C239113","","DISTRI","GENPHAMA","","","DISTRI","LK","","GEMABE050","","","Customer","DIS049","Jayathu Distributors","FALSE","GSH1","1"
"DIS049","Jayathu Distributors","862593","INV","289664","21","400452","PRONTOSAN SOLUTION ROUND BOTTLE 350ml (1's)","GSH1N","","1","BOT","","BOT","3125.99","7/16/2026","3125.99","LKR","","","C239113","","DISTRI","AR PRO (B)","","","DISTRI","LK","","GEMABE050","","","Customer","DIS049","Jayathu Distributors","FALSE","GSH1","1"
"DIS049","Jayathu Distributors","862593","INV","289664","22","400595","PRONTOSAN WOUND GEL BOTTLE 30ml (1's)","GSH1N","","9","BOT","","BOT","3999.375","7/16/2026","35994.38","LKR","","","C239113","","DISTRI","AR PRO (B)","","","DISTRI","LK","","GEMABE050","","","Customer","DIS049","Jayathu Distributors","FALSE","GSH1","1"
"DIS049","Jayathu Distributors","862593","INV","289664","23","TIL02","Bifilac Granules (sachets) (15's)","GSH1N","","29","PACKS","","PACKS","1936.78","7/16/2026","56166.62","LKR","","","C239113","","DISTRI","TIL HEALTH","","","DISTRI","LK","","GEMABE050","","","Customer","DIS049","Jayathu Distributors","FALSE","GSH1","1"
"DIS049","Jayathu Distributors","862593","INV","289664","24","TIL03","COBA-1000 Inj. 10ml (1's)","GSH1N","","70","VLS","","VLS","174.1","7/16/2026","12187","LKR","","","C239113","","DISTRI","TIL HEALTH","","","DISTRI","LK","","GEMABE050","","","Customer","DIS049","Jayathu Distributors","FALSE","GSH1","1"
"DIS049","Jayathu Distributors","862593","INV","289664","25","GEN018","Rupoma Tab's 10mg (30's)","GSH1N","","63","PACKS","","PACKS","894.3","7/16/2026","56340.9","LKR","","","C239113","","DISTRI","GENPHAMA","","","DISTRI","LK","","GEMABE050","","","Customer","DIS049","Jayathu Distributors","FALSE","GSH1","1"
"DIS049","Jayathu Distributors","862593","INV","289664","26","TIL05","Bifilac Cap's (10's)","GSH1N","","51","PACKS","","PACKS","1075.94","7/16/2026","54872.94","LKR","","","C239113","","DISTRI","TIL HEALTH","","","DISTRI","LK","","GEMABE050","","","Customer","DIS049","Jayathu Distributors","FALSE","GSH1","1"
"DIS049","Jayathu Distributors","862593","INV","289664","27","MEDO01","Dexamed Elixir 100ml (Dexamethasone Oral Solution 0.5mg/5ml)","GSH1N","","22","BOT","","BOT","882.4","7/16/2026","19412.8","LKR","","","C239113","","DISTRI","MEDOCHEM","","","DISTRI","LK","","GEMABE050","","","Customer","DIS049","Jayathu Distributors","FALSE","GSH1","1"
"DIS049","Jayathu Distributors","862593","INV","289664","28","TIL09","PEGLEC Powder 137.15g (Oral) (2's)","GSH1N","","4","PACKS","","PACKS","3143.33","7/16/2026","12573.32","LKR","","","C239113","","DISTRI","TIL HEALTH","","","DISTRI","LK","","GEMABE050","","","Customer","DIS049","Jayathu Distributors","FALSE","GSH1","1"
"DIS049","Jayathu Distributors","862593","INV","289664","29","TIL10","Ambrolite Syrup 100ml (1's)","GSH1N","","29","BOT","","BOT","410.73","7/16/2026","11911.17","LKR","","","C239113","","DISTRI","TIL HEALTH","","","DISTRI","LK","","GEMABE050","","","Customer","DIS049","Jayathu Distributors","FALSE","GSH1","1"
"DIS049","Jayathu Distributors","862593","INV","289664","30","SWISS03","Roswiss Tab's 10mg (100's)","GSH1N","","13","PACKS","","PACKS","1851.85","7/16/2026","24074.05","LKR","","","C239113","","DISTRI","ARRB2S","","","DISTRI","LK","","GEMABE050","","","Customer","DIS049","Jayathu Distributors","FALSE","GSH1","1"
"DIS049","Jayathu Distributors","862593","INV","289664","31","SWISS04","Roswiss Tab's 20mg (100's)","GSH1N","","7","PACKS","","PACKS","3125.99","7/16/2026","21881.93","LKR","","","C239113","","DISTRI","ARRB2S","","","DISTRI","LK","","GEMABE050","","","Customer","DIS049","Jayathu Distributors","FALSE","GSH1","1"
"DIS049","Jayathu Distributors","862593","INV","289664","32","PC011","Medigrip-Permeable Non-Woven Synthetic Adhesive Tape BP,2.5cmx5m (1's)","GSH1N","","20","PCS","","PCS","75.368","7/16/2026","1507.36","LKR","","","C239113","","DISTRI","ARR PR (B)","","","DISTRI","LK","","GEMABE050","","","Customer","DIS049","Jayathu Distributors","FALSE","GSH1","1"
"DIS049","Jayathu Distributors","862593","INV","289664","33","TIL14","AMINOPLUS Syrup 200ml (1's)","GSH1N","","8","BOT","","BOT","1202.07","7/16/2026","9616.56","LKR","","","C239113","","DISTRI","TIL HEALTH","","","DISTRI","LK","","GEMABE050","","","Customer","DIS049","Jayathu Distributors","FALSE","GSH1","1"
